"","filename","genre"
"28373","91998.jpg","portrait"
"28374","72392.jpg","landscape"
"28375","15099.jpg","still life"
"28376","57479.jpg","religious painting"
"28377","90984.jpg","cityscape"
"28378","38560.jpg","sketch and study"
"28379","1063.jpg","genre painting"
"28380","57378.jpg","flower painting"
"28381","26602.jpg","portrait"
"28382","74215.jpg","genre painting"
"28383","80624.jpg","mythological painting"
"28384","6796.jpg","genre painting"
"28385","86853.jpg","landscape"
"28386","68881.jpg","portrait"
"28387","70836.jpg","landscape"
"28388","97474.jpg","symbolic painting"
"28389","86620.jpg","portrait"
"28390","14506.jpg","religious painting"
"28391","36414.jpg","marina"
"28392","12850.jpg","religious painting"
"28393","39995.jpg","portrait"
"28394","60406.jpg","figurative"
"28395","80362.jpg","cityscape"
"28396","98368.jpg","self-portrait"
"28397","84893.jpg","religious painting"
"28398","24777.jpg","portrait"
"28399","94624.jpg","landscape"
"28400","49061.jpg","landscape"
"28401","19897.jpg","wildlife painting"
"28402","47654.jpg","religious painting"
"28403","20669.jpg","landscape"
"28404","15527.jpg","genre painting"
"28405","65645.jpg","landscape"
"28406","67297.jpg","history painting"
"28407","93569.jpg","landscape"
"28408","78924.jpg","landscape"
"28409","85959.jpg","cloudscape"
"28410","61159.jpg","religious painting"
"28411","14835.jpg","religious painting"
"28412","48253.jpg","portrait"
"28413","30530.jpg","portrait"
"28414","97455.jpg","religious painting"
"28415","83823.jpg","mythological painting"
"28416","100073.jpg","quadratura"
"28417","5819.jpg","portrait"
"28418","40067.jpg","landscape"
"28419","97572.jpg","cityscape"
"28420","22704.jpg","literary painting"
"28421","8776.jpg","landscape"
"28422","69744.jpg","landscape"
"28423","47470.jpg","portrait"
"28424","78048.jpg","genre painting"
"28425","36551.jpg","cityscape"
"28426","80694.jpg","still life"
"28427","50206.jpg","landscape"
"28428","28305.jpg","cityscape"
"28429","20177.jpg","genre painting"
"28430","57059.jpg","genre painting"
"28431","79512.jpg","genre painting"
"28432","17974.jpg","genre painting"
"28433","97665.jpg","allegorical painting"
"28434","85080.jpg","cityscape"
"28435","103002.jpg","landscape"
"28436","90756.jpg","illustration"
"28437","11968.jpg","still life"
"28438","86567.jpg","landscape"
"28439","98839.jpg","still life"
"28440","7134.jpg","landscape"
"28441","57135.jpg","flower painting"
"28442","14381.jpg","genre painting"
"28443","42223.jpg","landscape"
"28444","53608.jpg","allegorical painting"
"28445","57674.jpg","portrait"
"28446","85847.jpg","portrait"
"28447","83141.jpg","portrait"
"28448","55465.jpg","landscape"
"28449","4339.jpg","landscape"
"28450","20744.jpg","landscape"
"28451","68050.jpg","cityscape"
"28452","6424.jpg","religious painting"
"28453","37698.jpg","illustration"
"28454","87610.jpg","portrait"
"28455","45171.jpg","genre painting"
"28456","42307.jpg","genre painting"
"28457","7595.jpg","religious painting"
"28458","36511.jpg","cityscape"
"28459","27468.jpg","religious painting"
"28460","27611.jpg","religious painting"
"28461","44403.jpg","genre painting"
"28462","95957.jpg","mythological painting"
"28463","4168.jpg","genre painting"
"28464","71471.jpg","landscape"
"28465","93154.jpg","veduta"
"28466","47602.jpg","genre painting"
"28467","16360.jpg","self-portrait"
"28468","55324.jpg","landscape"
"28469","49943.jpg","landscape"
"28470","100094.jpg","mythological painting"
"28471","76518.jpg","landscape"
"28472","2220.jpg","still life"
"28473","64990.jpg","marina"
"28474","99865.jpg","cityscape"
"28475","79591.jpg","portrait"
"28476","1977.jpg","nude painting (nu)"
"28477","50333.jpg","portrait"
"28478","63739.jpg","genre painting"
"28479","44776.jpg","landscape"
"28480","45864.jpg","landscape"
"28481","11271.jpg","genre painting"
"28482","73959.jpg","landscape"
"28483","76821.jpg","miniature"
"28484","58729.jpg","religious painting"
"28485","96859.jpg","religious painting"
"28486","101866.jpg","portrait"
"28487","4009.jpg","landscape"
"28488","43603.jpg","mythological painting"
"28489","3004.jpg","cloudscape"
"28490","72437.jpg","genre painting"
"28491","22947.jpg","landscape"
"28492","74003.jpg","portrait"
"28493","44003.jpg","animal painting"
"28494","51230.jpg","portrait"
"28495","64856.jpg","portrait"
"28496","54859.jpg","still life"
"28497","23070.jpg","symbolic painting"
"28498","40847.jpg","symbolic painting"
"28499","46507.jpg","genre painting"
"28500","1052.jpg","mythological painting"
"28501","37303.jpg","cityscape"
"28502","96619.jpg","landscape"
"28503","84298.jpg","portrait"
"28504","41760.jpg","abstract"
"28505","41337.jpg","sketch and study"
"28506","5493.jpg","literary painting"
"28507","5760.jpg","religious painting"
"28508","13912.jpg","portrait"
"28509","779.jpg","religious painting"
"28510","33189.jpg","landscape"
"28511","27851.jpg","portrait"
"28512","57131.jpg","cityscape"
"28513","28038.jpg","landscape"
"28514","75396.jpg","landscape"
"28515","24593.jpg","cityscape"
"28516","103233.jpg","religious painting"
"28517","76463.jpg","landscape"
"28518","76168.jpg","religious painting"
"28519","18774.jpg","landscape"
"28520","2789.jpg","still life"
"28521","30414.jpg","landscape"
"28522","21230.jpg","landscape"
"28523","53501.jpg","landscape"
"28524","15703.jpg","still life"
"28525","65201.jpg","genre painting"
"28526","80221.jpg","landscape"
"28527","33738.jpg","self-portrait"
"28528","33615.jpg","genre painting"
"28529","86315.jpg","portrait"
"28530","12126.jpg","still life"
"28531","22651.jpg","landscape"
"28532","103042.jpg","illustration"
"28533","12607.jpg","cityscape"
"28534","87726.jpg","portrait"
"28535","98427.jpg","genre painting"
"28536","63661.jpg","genre painting"
"28537","32102.jpg","cityscape"
"28538","100466.jpg","religious painting"
"28539","68269.jpg","landscape"
"28540","30758.jpg","nude painting (nu)"
"28541","892.jpg","nude painting (nu)"
"28542","40853.jpg","abstract"
"28543","5811.jpg","genre painting"
"28544","18960.jpg","religious painting"
"28545","36393.jpg","cityscape"
"28546","38785.jpg","portrait"
"28547","63063.jpg","portrait"
"28548","62802.jpg","religious painting"
"28549","45148.jpg","history painting"
"28550","35908.jpg","landscape"
"28551","87148.jpg","genre painting"
"28552","40770.jpg","religious painting"
"28553","6367.jpg","cityscape"
"28554","17234.jpg","landscape"
"28555","34185.jpg","religious painting"
"28556","67337.jpg","portrait"
"28557","25768.jpg","genre painting"
"28558","96124.jpg","portrait"
"28559","13237.jpg",""
"28560","26194.jpg","genre painting"
"28561","31682.jpg","flower painting"
"28562","18359.jpg","bijinga"
"28563","81041.jpg","nude painting (nu)"
"28564","7139.jpg","portrait"
"28565","49997.jpg","religious painting"
"28566","75982.jpg","genre painting"
"28567","37587.jpg","religious painting"
"28568","5704.jpg","landscape"
"28569","62280.jpg","landscape"
"28570","41746.jpg","landscape"
"28571","63141.jpg","landscape"
"28572","84563.jpg","portrait"
"28573","72023.jpg","animal painting"
"28574","102578.jpg","portrait"
"28575","56957.jpg","genre painting"
"28576","13650.jpg","literary painting"
"28577","88646.jpg","figurative"
"28578","466.jpg","genre painting"
"28579","19195.jpg","religious painting"
"28580","14884.jpg","religious painting"
"28581","57804.jpg","literary painting"
"28582","90248.jpg","mythological painting"
"28583","45180.jpg","wildlife painting"
"28584","88553.jpg","illustration"
"28585","25656.jpg","genre painting"
"28586","10638.jpg","genre painting"
"28587","25094.jpg","portrait"
"28588","17462.jpg","landscape"
"28589","82173.jpg","cityscape"
"28590","8358.jpg","still life"
"28591","75502.jpg","genre painting"
"28592","39935.jpg","religious painting"
"28593","65571.jpg","religious painting"
"28594","31777.jpg","portrait"
"28595","48553.jpg","design"
"28596","66210.jpg","religious painting"
"28597","101379.jpg","nude painting (nu)"
"28598","10911.jpg","literary painting"
"28599","50996.jpg","portrait"
"28600","26605.jpg","religious painting"
"28601","31007.jpg","marina"
"28602","101211.jpg","miniature"
"28603","10851.jpg","genre painting"
"28604","21454.jpg","religious painting"
"28605","52474.jpg","cityscape"
"28606","60565.jpg","genre painting"
"28607","58989.jpg","genre painting"
"28608","45396.jpg","mythological painting"
"28609","36522.jpg","landscape"
"28610","2753.jpg","landscape"
"28611","674.jpg","portrait"
"28612","78286.jpg","landscape"
"28613","38431.jpg","cityscape"
"28614","26087.jpg","veduta"
"28615","96866.jpg","religious painting"
"28616","66816.jpg","portrait"
"28617","66628.jpg","religious painting"
"28618","70714.jpg","landscape"
"28619","86319.jpg","landscape"
"28620","77919.jpg","cityscape"
"28621","69842.jpg","self-portrait"
"28622","58414.jpg","landscape"
"28623","101502.jpg","genre painting"
"28624","90325.jpg","flower painting"
"28625","621.jpg","genre painting"
"28626","4503.jpg","genre painting"
"28627","931.jpg","genre painting"
"28628","5318.jpg","genre painting"
"28629","29839.jpg","flower painting"
"28630","4705.jpg","portrait"
"28631","87097.jpg","portrait"
"28632","622.jpg","genre painting"
"28633","74776.jpg","portrait"
"28634","18392.jpg","mythological painting"
"28635","41675.jpg","figurative"
"28636","77325.jpg","cityscape"
"28637","92099.jpg","cityscape"
"28638","66186.jpg","landscape"
"28639","7375.jpg","portrait"
"28640","4194.jpg","portrait"
"28641","97689.jpg","cityscape"
"28642","65120.jpg","portrait"
"28643","11171.jpg","genre painting"
"28644","68527.jpg","portrait"
"28645","56322.jpg","landscape"
"28646","91953.jpg","landscape"
"28647","80608.jpg","tessellation"
"28648","26385.jpg","miniature"
"28649","34400.jpg","landscape"
"28650","50707.jpg","bird-and-flower painting"
"28651","24923.jpg","religious painting"
"28652","60239.jpg","poster"
"28653","17491.jpg","portrait"
"28654","39877.jpg","flower painting"
"28655","19861.jpg","portrait"
"28656","48575.jpg","genre painting"
"28657","36590.jpg","sketch and study"
"28658","64589.jpg","genre painting"
"28659","89562.jpg","religious painting"
"28660","101485.jpg","flower painting"
"28661","58935.jpg","landscape"
"28662","37381.jpg","portrait"
"28663","64672.jpg","landscape"
"28664","6951.jpg","portrait"
"28665","64969.jpg","religious painting"
"28666","74700.jpg","religious painting"
"28667","21369.jpg","cityscape"
"28668","19171.jpg","portrait"
"28669","43105.jpg","sketch and study"
"28670","456.jpg","landscape"
"28671","17911.jpg","genre painting"
"28672","49557.jpg","portrait"
"28673","90356.jpg","landscape"
"28674","46397.jpg","religious painting"
"28675","96341.jpg","portrait"
"28676","2160.jpg","landscape"
"28677","95514.jpg","landscape"
"28678","20611.jpg","abstract"
"28679","47336.jpg","genre painting"
"28680","40310.jpg","genre painting"
"28681","83354.jpg","genre painting"
"28682","45072.jpg","history painting"
"28683","97889.jpg","allegorical painting"
"28684","54145.jpg","history painting"
"28685","52002.jpg","cityscape"
"28686","11014.jpg","cityscape"
"28687","57582.jpg","landscape"
"28688","10600.jpg","landscape"
"28689","5290.jpg","religious painting"
"28690","92404.jpg","flower painting"
"28691","87885.jpg","portrait"
"28692","10627.jpg","religious painting"
"28693","7570.jpg","landscape"
"28694","62749.jpg","portrait"
"28695","15688.jpg","flower painting"
"28696","3013.jpg","genre painting"
"28697","72955.jpg","design"
"28698","28920.jpg","nude painting (nu)"
"28699","86262.jpg",""
"28700","20094.jpg","symbolic painting"
"28701","79837.jpg","landscape"
"28702","89970.jpg","landscape"
"28703","786.jpg","genre painting"
"28704","29398.jpg","landscape"
"28705","18318.jpg","landscape"
"28706","73649.jpg",""
"28707","5676.jpg","landscape"
"28708","54204.jpg","landscape"
"28709","86295.jpg","portrait"
"28710","99808.jpg","religious painting"
"28711","76393.jpg","religious painting"
"28712","23736.jpg","self-portrait"
"28713","33960.jpg","portrait"
"28714","102608.jpg","landscape"
"28715","71719.jpg","portrait"
"28716","77380.jpg","marina"
"28717","90688.jpg","design"
"28718","1938.jpg","abstract"
"28719","41701.jpg","landscape"
"28720","44074.jpg","genre painting"
"28721","5824.jpg","religious painting"
"28722","44283.jpg","cityscape"
"28723","40985.jpg","mythological painting"
"28724","17027.jpg","cityscape"
"28725","60162.jpg","symbolic painting"
"28726","31404.jpg","genre painting"
"28727","59251.jpg","cloudscape"
"28728","19293.jpg","genre painting"
"28729","22669.jpg","landscape"
"28730","38162.jpg","mythological painting"
"28731","4930.jpg","genre painting"
"28732","48517.jpg","landscape"
"28733","30872.jpg","portrait"
"28734","76372.jpg","landscape"
"28735","49981.jpg","genre painting"
"28736","101883.jpg","cityscape"
"28737","42117.jpg","genre painting"
"28738","78302.jpg","genre painting"
"28739","96347.jpg","portrait"
"28740","62392.jpg","genre painting"
"28741","89155.jpg","religious painting"
"28742","62359.jpg","genre painting"
"28743","68643.jpg","genre painting"
"28744","75553.jpg","cityscape"
"28745","78295.jpg","interior"
"28746","85099.jpg","landscape"
"28747","28573.jpg","portrait"
"28748","39488.jpg",""
"28749","100532.jpg","animal painting"
"28750","56810.jpg","cityscape"
"28751","2438.jpg","portrait"
"28752","28209.jpg","nude painting (nu)"
"28753","96662.jpg","religious painting"
"28754","280.jpg","landscape"
"28755","32575.jpg","cityscape"
"28756","33685.jpg","landscape"
"28757","93022.jpg","religious painting"
"28758","62023.jpg","abstract"
"28759","59173.jpg","religious painting"
"28760","87829.jpg","portrait"
"28761","66542.jpg","genre painting"
"28762","53691.jpg","religious painting"
"28763","67581.jpg","genre painting"
"28764","57615.jpg","flower painting"
"28765","67218.jpg","religious painting"
"28766","72198.jpg","cityscape"
"28767","98550.jpg","symbolic painting"
"28768","56802.jpg","figurative"
"28769","55124.jpg","portrait"
"28770","11706.jpg","portrait"
"28771","37094.jpg","landscape"
"28772","53809.jpg","symbolic painting"
"28773","5688.jpg","sketch and study"
"28774","95479.jpg","religious painting"
"28775","98149.jpg","genre painting"
"28776","93023.jpg","landscape"
"28777","65411.jpg","portrait"
"28778","11614.jpg","landscape"
"28779","35525.jpg","religious painting"
"28780","3143.jpg","landscape"
"28781","48615.jpg","genre painting"
"28782","84729.jpg","religious painting"
"28783","51282.jpg","religious painting"
"28784","59198.jpg","religious painting"
"28785","96559.jpg","landscape"
"28786","20516.jpg","cityscape"
"28787","72811.jpg","landscape"
"28788","44400.jpg","religious painting"
"28789","80272.jpg","portrait"
"28790","87756.jpg","marina"
"28791","15309.jpg","genre painting"
"28792","59046.jpg","genre painting"
"28793","40492.jpg","portrait"
"28794","52519.jpg",""
"28795","57768.jpg","landscape"
"28796","94384.jpg","landscape"
"28797","36144.jpg","religious painting"
"28798","70037.jpg","mythological painting"
"28799","84046.jpg","calligraphy"
"28800","41504.jpg","genre painting"
"28801","92185.jpg","allegorical painting"
"28802","50125.jpg","figurative"
"28803","20251.jpg","genre painting"
"28804","11831.jpg","genre painting"
"28805","34330.jpg","sketch and study"
"28806","101436.jpg","flower painting"
"28807","58118.jpg","genre painting"
"28808","68039.jpg","landscape"
"28809","11542.jpg","landscape"
"28810","82478.jpg","genre painting"
"28811","15324.jpg","nude painting (nu)"
"28812","40776.jpg","cityscape"
"28813","23272.jpg","still life"
"28814","89683.jpg","cityscape"
"28815","40245.jpg","landscape"
"28816","89528.jpg","allegorical painting"
"28817","56953.jpg","symbolic painting"
"28818","6697.jpg","sketch and study"
"28819","5555.jpg","religious painting"
"28820","92535.jpg","landscape"
"28821","50812.jpg","abstract"
"28822","91712.jpg","landscape"
"28823","76292.jpg","portrait"
"28824","82163.jpg","landscape"
"28825","35182.jpg","religious painting"
"28826","51736.jpg","religious painting"
"28827","65773.jpg","landscape"
"28828","83456.jpg","tessellation"
"28829","58781.jpg","flower painting"
"28830","17599.jpg","cityscape"
"28831","40337.jpg","cityscape"
"28832","11190.jpg","landscape"
"28833","5398.jpg","landscape"
"28834","60850.jpg","religious painting"
"28835","10261.jpg","cityscape"
"28836","67266.jpg","portrait"
"28837","23330.jpg","religious painting"
"28838","39568.jpg","landscape"
"28839","78975.jpg","genre painting"
"28840","23318.jpg","religious painting"
"28841","68793.jpg","religious painting"
"28842","11702.jpg","cityscape"
"28843","73873.jpg","portrait"
"28844","70140.jpg","landscape"
"28845","62959.jpg","genre painting"
"28846","65228.jpg","genre painting"
"28847","33335.jpg","religious painting"
"28848","41007.jpg","flower painting"
"28849","77249.jpg","genre painting"
"28850","30918.jpg","landscape"
"28851","62780.jpg","religious painting"
"28852","89880.jpg","genre painting"
"28853","70585.jpg","religious painting"
"28854","49940.jpg","cityscape"
"28855","28519.jpg","landscape"
"28856","72493.jpg","abstract"
"28857","46698.jpg","portrait"
"28858","60590.jpg","cityscape"
"28859","13695.jpg","religious painting"
"28860","60789.jpg","religious painting"
"28861","74934.jpg","literary painting"
"28862","19905.jpg","landscape"
"28863","72665.jpg","landscape"
"28864","34105.jpg","symbolic painting"
"28865","16562.jpg","landscape"
"28866","31203.jpg","nude painting (nu)"
"28867","92741.jpg","cityscape"
"28868","22116.jpg","landscape"
"28869","8513.jpg","portrait"
"28870","65294.jpg","figurative"
"28871","44291.jpg","nude painting (nu)"
"28872","90563.jpg","sketch and study"
"28873","27821.jpg","cityscape"
"28874","87957.jpg","landscape"
"28875","10791.jpg","religious painting"
"28876","40757.jpg","portrait"
"28877","34869.jpg","portrait"
"28878","18616.jpg","religious painting"
"28879","27334.jpg","landscape"
"28880","2887.jpg","animal painting"
"28881","10387.jpg","genre painting"
"28882","78983.jpg","genre painting"
"28883","5383.jpg","portrait"
"28884","58382.jpg","portrait"
"28885","76468.jpg","landscape"
"28886","51491.jpg","genre painting"
"28887","50149.jpg","genre painting"
"28888","39153.jpg","self-portrait"
"28889","97106.jpg","landscape"
"28890","55144.jpg","abstract"
"28891","103152.jpg","landscape"
"28892","5207.jpg","abstract"
"28893","1693.jpg","cityscape"
"28894","75495.jpg","still life"
"28895","19514.jpg","abstract"
"28896","15277.jpg","history painting"
"28897","79204.jpg","portrait"
"28898","4334.jpg","religious painting"
"28899","57932.jpg","religious painting"
"28900","90411.jpg","portrait"
"28901","34033.jpg","portrait"
"28902","95207.jpg","landscape"
"28903","14237.jpg","portrait"
"28904","76304.jpg","landscape"
"28905","15721.jpg","genre painting"
"28906","11044.jpg","genre painting"
"28907","78188.jpg","portrait"
"28908","100327.jpg","cityscape"
"28909","15069.jpg","genre painting"
"28910","85230.jpg","religious painting"
"28911","6936.jpg","portrait"
"28912","25421.jpg","landscape"
"28913","65997.jpg","cityscape"
"28914","8075.jpg","genre painting"
"28915","12457.jpg","landscape"
"28916","47703.jpg","genre painting"
"28917","16839.jpg","religious painting"
"28918","76076.jpg","still life"
"28919","54038.jpg","abstract"
"28920","15825.jpg","landscape"
"28921","29447.jpg","landscape"
"28922","78835.jpg","genre painting"
"28923","74179.jpg","landscape"
"28924","4752.jpg","nude painting (nu)"
"28925","26670.jpg","genre painting"
"28926","65442.jpg","pastorale"
"28927","102306.jpg","mythological painting"
"28928","52920.jpg","religious painting"
"28929","852.jpg","poster"
"28930","45705.jpg",""
"28931","34633.jpg","religious painting"
"28932","57631.jpg","landscape"
"28933","96320.jpg","poster"
"28934","11571.jpg","cityscape"
"28935","61258.jpg","symbolic painting"
"28936","98626.jpg","portrait"
"28937","46624.jpg","still life"
"28938","99436.jpg","flower painting"
"28939","49370.jpg","genre painting"
"28940","31346.jpg","religious painting"
"28941","23017.jpg","battle painting"
"28942","20875.jpg","portrait"
"28943","602.jpg","landscape"
"28944","2828.jpg","design"
"28945","86902.jpg","religious painting"
"28946","21124.jpg","religious painting"
"28947","5561.jpg","allegorical painting"
"28948","41093.jpg","genre painting"
"28949","102441.jpg","genre painting"
"28950","16981.jpg","sketch and study"
"28951","46537.jpg","flower painting"
"28952","61329.jpg","genre painting"
"28953","21985.jpg","illustration"
"28954","21562.jpg","genre painting"
"28955","102529.jpg","portrait"
"28956","4955.jpg","genre painting"
"28957","87421.jpg","genre painting"
"28958","93413.jpg","portrait"
"28959","101354.jpg","landscape"
"28960","52592.jpg","portrait"
"28961","41820.jpg","landscape"
"28962","41964.jpg","genre painting"
"28963","7143.jpg","religious painting"
"28964","86073.jpg","design"
"28965","6658.jpg","portrait"
"28966","63777.jpg","landscape"
"28967","48403.jpg","still life"
"28968","60813.jpg","cityscape"
"28969","102444.jpg","flower painting"
"28970","84897.jpg","religious painting"
"28971","37580.jpg","cityscape"
"28972","46909.jpg","landscape"
"28973","78282.jpg","portrait"
"28974","60810.jpg","illustration"
"28975","35754.jpg","animal painting"
"28976","58909.jpg","landscape"
"28977","17294.jpg","mythological painting"
"28978","28878.jpg","nude painting (nu)"
"28979","10518.jpg","landscape"
"28980","87480.jpg","portrait"
"28981","1425.jpg","marina"
"28982","78708.jpg","landscape"
"28983","79822.jpg","portrait"
"28984","101546.jpg","still life"
"28985","73056.jpg","portrait"
"28986","62491.jpg","religious painting"
"28987","32195.jpg","religious painting"
"28988","96809.jpg","landscape"
"28989","85673.jpg","landscape"
"28990","65148.jpg","portrait"
"28991","16185.jpg","genre painting"
"28992","97008.jpg","cityscape"
"28993","53007.jpg","religious painting"
"28994","7126.jpg","genre painting"
"28995","1176.jpg","sketch and study"
"28996","91195.jpg","genre painting"
"28997","73177.jpg","genre painting"
"28998","96947.jpg","portrait"
"28999","29474.jpg","portrait"
"29000","95148.jpg","genre painting"
"29001","82990.jpg","landscape"
"29002","83027.jpg","genre painting"
"29003","83926.jpg","genre painting"
"29004","99778.jpg","landscape"
"29005","78403.jpg","landscape"
"29006","71034.jpg","landscape"
"29007","13980.jpg","genre painting"
"29008","96074.jpg","sketch and study"
"29009","34923.jpg","landscape"
"29010","63459.jpg","portrait"
"29011","11775.jpg","self-portrait"
"29012","98838.jpg","portrait"
"29013","69524.jpg","genre painting"
"29014","34507.jpg","landscape"
"29015","88425.jpg","flower painting"
"29016","26714.jpg","symbolic painting"
"29017","8983.jpg","religious painting"
"29018","72484.jpg","portrait"
"29019","23066.jpg","genre painting"
"29020","58428.jpg","cityscape"
"29021","38381.jpg","religious painting"
"29022","4048.jpg","landscape"
"29023","20275.jpg","self-portrait"
"29024","62444.jpg","cityscape"
"29025","98974.jpg","landscape"
"29026","55664.jpg","still life"
"29027","91334.jpg","portrait"
"29028","22908.jpg","portrait"
"29029","29664.jpg","landscape"
"29030","61469.jpg","portrait"
"29031","67103.jpg","self-portrait"
"29032","66312.jpg","abstract"
"29033","79873.jpg","pastorale"
"29034","27209.jpg","landscape"
"29035","42341.jpg","landscape"
"29036","77089.jpg","portrait"
"29037","39065.jpg","landscape"
"29038","93367.jpg","abstract"
"29039","5859.jpg","portrait"
"29040","96516.jpg","landscape"
"29041","50282.jpg","bird-and-flower painting"
"29042","81090.jpg","portrait"
"29043","79786.jpg","portrait"
"29044","23838.jpg","still life"
"29045","49463.jpg","portrait"
"29046","85360.jpg","nude painting (nu)"
"29047","36176.jpg","religious painting"
"29048","35750.jpg","religious painting"
"29049","87755.jpg","landscape"
"29050","113.jpg","cityscape"
"29051","41831.jpg","landscape"
"29052","83755.jpg","portrait"
"29053","60518.jpg","genre painting"
"29054","16678.jpg","landscape"
"29055","18027.jpg","landscape"
"29056","41350.jpg","portrait"
"29057","54228.jpg","still life"
"29058","86925.jpg","religious painting"
"29059","7970.jpg","still life"
"29060","88709.jpg","genre painting"
"29061","19493.jpg","portrait"
"29062","38659.jpg","mythological painting"
"29063","53481.jpg","religious painting"
"29064","9487.jpg","religious painting"
"29065","59937.jpg","landscape"
"29066","102656.jpg","landscape"
"29067","52699.jpg","genre painting"
"29068","73023.jpg","genre painting"
"29069","18908.jpg","cityscape"
"29070","11764.jpg","genre painting"
"29071","63736.jpg","religious painting"
"29072","96712.jpg",""
"29073","9863.jpg","landscape"
"29074","80402.jpg","portrait"
"29075","12663.jpg","illustration"
"29076","68894.jpg","religious painting"
"29077","23987.jpg","landscape"
"29078","7393.jpg","landscape"
"29079","95164.jpg","marina"
"29080","12094.jpg","religious painting"
"29081","94249.jpg","landscape"
"29082","90558.jpg","abstract"
"29083","66476.jpg","literary painting"
"29084","34423.jpg","religious painting"
"29085","102881.jpg","genre painting"
"29086","39075.jpg","landscape"
"29087","74120.jpg","portrait"
"29088","93286.jpg","portrait"
"29089","21823.jpg","genre painting"
"29090","19653.jpg","landscape"
"29091","37400.jpg","landscape"
"29092","27164.jpg","portrait"
"29093","43592.jpg","portrait"
"29094","15293.jpg","landscape"
"29095","64097.jpg","allegorical painting"
"29096","54666.jpg","cityscape"
"29097","79121.jpg","portrait"
"29098","102839.jpg","abstract"
"29099","86997.jpg","genre painting"
"29100","21130.jpg","portrait"
"29101","60970.jpg","landscape"
"29102","10133.jpg","abstract"
"29103","15836.jpg","landscape"
"29104","72763.jpg","portrait"
"29105","14778.jpg","portrait"
"29106","62815.jpg","allegorical painting"
"29107","55503.jpg","marina"
"29108","76090.jpg","landscape"
"29109","61718.jpg","cityscape"
"29110","49111.jpg","cityscape"
"29111","56580.jpg","cityscape"
"29112","91538.jpg","portrait"
"29113","44230.jpg","portrait"
"29114","2063.jpg","mythological painting"
"29115","74557.jpg","landscape"
"29116","90205.jpg","religious painting"
"29117","9018.jpg","design"
"29118","33405.jpg","interior"
"29119","33566.jpg","cityscape"
"29120","33334.jpg","landscape"
"29121","74641.jpg","religious painting"
"29122","18102.jpg","landscape"
"29123","39375.jpg","mythological painting"
"29124","86553.jpg","landscape"
"29125","61581.jpg","portrait"
"29126","7214.jpg","portrait"
"29127","62673.jpg","religious painting"
"29128","24349.jpg","genre painting"
"29129","88373.jpg","portrait"
"29130","22460.jpg","symbolic painting"
"29131","38359.jpg","still life"
"29132","88817.jpg","genre painting"
"29133","55309.jpg","still life"
"29134","31585.jpg","genre painting"
"29135","22655.jpg","landscape"
"29136","100348.jpg","genre painting"
"29137","38216.jpg","landscape"
"29138","57192.jpg","landscape"
"29139","59318.jpg","battle painting"
"29140","42906.jpg","sketch and study"
"29141","86501.jpg","portrait"
"29142","12132.jpg","genre painting"
"29143","47864.jpg","landscape"
"29144","49479.jpg","religious painting"
"29145","102346.jpg","religious painting"
"29146","30350.jpg","landscape"
"29147","5978.jpg","landscape"
"29148","12479.jpg","still life"
"29149","11920.jpg","genre painting"
"29150","4821.jpg","portrait"
"29151","50244.jpg","genre painting"
"29152","18339.jpg","cityscape"
"29153","4759.jpg","portrait"
"29154","37426.jpg","nude painting (nu)"
"29155","43454.jpg","portrait"
"29156","34429.jpg","genre painting"
"29157","55035.jpg","landscape"
"29158","90045.jpg","marina"
"29159","14214.jpg","landscape"
"29160","45812.jpg","landscape"
"29161","40732.jpg","genre painting"
"29162","101130.jpg","illustration"
"29163","69209.jpg","genre painting"
"29164","44671.jpg","portrait"
"29165","38760.jpg","illustration"
"29166","62107.jpg","landscape"
"29167","48571.jpg","cityscape"
"29168","47512.jpg","marina"
"29169","19434.jpg","history painting"
"29170","76683.jpg","genre painting"
"29171","64571.jpg","portrait"
"29172","27589.jpg","landscape"
"29173","54207.jpg","portrait"
"29174","9241.jpg","portrait"
"29175","80685.jpg","landscape"
"29176","101646.jpg","religious painting"
"29177","38524.jpg","religious painting"
"29178","47232.jpg","allegorical painting"
"29179","62203.jpg","battle painting"
"29180","44592.jpg","landscape"
"29181","25492.jpg","figurative"
"29182","87295.jpg","sketch and study"
"29183","83639.jpg","landscape"
"29184","91338.jpg","landscape"
"29185","1691.jpg","genre painting"
"29186","84309.jpg","portrait"
"29187","76586.jpg","cityscape"
"29188","79487.jpg","landscape"
"29189","3399.jpg","portrait"
"29190","35951.jpg","portrait"
"29191","91790.jpg","abstract"
"29192","87614.jpg","still life"
"29193","61009.jpg",""
"29194","90683.jpg","religious painting"
"29195","22207.jpg","abstract"
"29196","49718.jpg","portrait"
"29197","37760.jpg","portrait"
"29198","102364.jpg","religious painting"
"29199","58674.jpg","genre painting"
"29200","50802.jpg","landscape"
"29201","39645.jpg","portrait"
"29202","2016.jpg","genre painting"
"29203","99402.jpg","portrait"
"29204","11043.jpg","cityscape"
"29205","55027.jpg","history painting"
"29206","68554.jpg","landscape"
"29207","35001.jpg","landscape"
"29208","8311.jpg","cityscape"
"29209","70925.jpg","landscape"
"29210","92444.jpg","genre painting"
"29211","20710.jpg","miniature"
"29212","3474.jpg","religious painting"
"29213","63475.jpg","flower painting"
"29214","28685.jpg","religious painting"
"29215","10412.jpg","genre painting"
